z_re,z_im,w_re,w_im
-2.593220338983051,0.05084745762711895,1.9407501542214685,-5.6980116764612525
-2.593220338983051,0.15254237288135597,1.983959898888496,-5.599405697653971
-2.593220338983051,0.25423728813559343,2.0326671779326277,-5.50237797617737
-2.593220338983051,0.3559322033898309,2.08622813751266,-5.4084481169392635
-2.593220338983051,0.4576271186440679,2.143980632293847,-5.3187540612577
-2.593220338983051,0.5593220338983054,2.2053052201516263,-5.234055708851528
-2.593220338983051,0.6610169491525424,2.2696580215585516,-5.154784384983998
-2.593220338983051,0.7627118644067798,2.3365811443294286,-5.081110862734692
-2.593220338983051,0.8644067796610173,2.4056987118935735,-5.013013577156304
-2.593220338983051,0.9661016949152543,2.4767055322133205,-4.9503377530025645
-2.593220338983051,1.0677966101694913,1.4452244448028004,2.298125105910333
-2.593220338983051,1.1694915254237293,1.267811476580691,-1.7563722165433158
-2.593220338983051,1.2711864406779663,1.3431588674550476,-1.7083392548566685
-2.593220338983051,1.3728813559322033,1.4196196881367709,-1.6645571117720117
-2.593220338983051,1.4745762711864412,1.497059788328547,-1.6247099053418608
-2.593220338983051,1.5762711864406782,1.5753559365377605,-1.5884966318568703
-2.593220338983051,1.6779661016949152,1.6543925380669993,-1.5556364941938194
-2.593220338983051,1.7796610169491531,1.7340596174005551,-1.525871898978214
-2.593220338983051,1.8813559322033901,1.8142517218321155,-1.498969712439343
-2.593220338983051,1.9830508474576272,1.4852035987538794,-6.341547327503252
-2.593220338983051,2.084745762711865,1.5661455568497362,-6.319767267475847
-2.593220338983051,2.186440677966102,1.647320478004377,-6.3002921801911445
-2.593220338983051,2.288135593220339,1.7286394955070983,-6.282978367069369
-2.593220338983051,2.389830508474577,1.8100183969157597,-6.267699607959578
-2.593220338983051,2.491525423728814,1.8913778424202,-6.254344809471298
-2.593220338983051,2.593220338983051,1.97264351457971,-6.242815701351289
-2.593220338983051,2.694915254237289,2.0537461899194107,-6.2330246690085325
