z_re,z_im,w_re,w_im
-2.694915254237288,-1.6779661016949152,1.2175818833064787,-5.011289566916545
-2.694915254237288,-1.5762711864406778,1.2120300289928636,-5.041363307855963
-2.694915254237288,-1.4745762711864405,-2.9095887415308828,-1.015677359230947
-2.694915254237288,-1.3728813559322033,-2.9129342694306106,-1.0460365541446524
-2.694915254237288,-1.271186440677966,-2.915070589262535,-1.0763992838012624
-2.694915254237288,-1.1694915254237288,-2.9159313362129593,-1.106641462423858
-2.694915254237288,-1.0677966101694913,-2.915461113316278,-1.1366105066912588
-2.694915254237288,-0.9661016949152543,-2.9136249379058685,-1.1661225827301127
-2.694915254237288,-0.8644067796610169,-2.910420726869123,-1.1949625248826148
-2.694915254237288,-0.7627118644067794,-2.9058943757793463,-1.2228884049614575
-2.694915254237288,-0.6610169491525424,-2.9001557966089364,-1.2496429879784599
-2.694915254237288,-0.5593220338983049,-2.8933926219243653,-1.274973843361527
-2.694915254237288,-0.45762711864406747,-2.885876625886948,-1.2986621610801619
-2.694915254237288,-0.35593220338983045,-2.877957281420783,-1.3205571544273256
-2.694915254237288,-0.254237288135593,-2.870038570477097,-1.3406090629202758
-2.694915254237288,-0.15254237288135553,-4.517083425761301,-2.0699693253036675
-2.694915254237288,-0.05084745762711851,-4.510390983313214,-2.086680499196993
-2.694915254237288,0.05084745762711895,-4.504812829429473,-2.1021251092093585
-2.694915254237288,0.15254237288135597,-4.500547070713592,-2.116675054239046
-2.694915254237288,0.25423728813559343,-4.497671171138275,-2.1307241417780975
-2.694915254237288,0.3559322033898309,-4.496150933066261,-2.144646072227097
-2.694915254237288,0.4576271186440679,-4.4958630460865185,-2.158763705749165
-2.694915254237288,0.5593220338983054,-4.49662331242569,-2.1733321288871155
-2.694915254237288,0.6610169491525424,-4.498214076044244,-2.188533928780205
-2.694915254237288,0.7627118644067798,-4.500407078192932,-2.204483123298641
-2.694915254237288,0.8644067796610173,-4.5029804229986246,-2.2212340496250977
-2.694915254237288,0.9661016949152543,-4.505729918362419,-2.2387923125519578
-2.694915254237288,1.0677966101694913,-5.1944084444484435,3.105761107208378
-2.694915254237288,1.1694915254237293,0.28423550467377834,4.894573948665716
-2.694915254237288,1.2711864406779663,0.2819250460259447,4.874886155430734
-2.694915254237288,1.3728813559322033,0.27999060220410954,4.854648838066928
-2.694915254237288,1.4745762711864412,0.27850321248039556,4.833955551973946
