z_real,z_imag,target_real,target_imag
3.623188405797117539e-02,-2.427536231884058093e+00,-4.544376645420055150e-01,3.207467297459112299e-01
1.086956521739130821e-01,-2.427536231884058093e+00,-4.755071872943842926e-01,2.867280588157212762e-01
1.811594202898549888e-01,-2.427536231884058093e+00,-4.931357416751211975e-01,2.510008992242414028e-01
2.536231884057973396e-01,-2.427536231884058093e+00,-5.071475255248707459e-01,2.140155274912569905e-01
3.260869565217392463e-01,-2.427536231884058093e+00,-5.174319012196808565e-01,1.762380362823300628e-01
3.985507246376811530e-01,-2.427536231884058093e+00,-5.239444972190078209e-01,1.381394320981640111e-01
4.710144927536235038e-01,-2.427536231884058093e+00,-5.267063298980915187e-01,1.001848767908713606e-01
5.434782608695654105e-01,-2.427536231884058093e+00,-5.258010543224295175e-01,6.282346243898585814e-02
6.159420289855073172e-01,-2.427536231884058093e+00,-5.213705325324744511e-01,2.647886567383120338e-02
6.884057971014492239e-01,-2.427536231884058093e+00,-5.136089721561100108e-01,-8.458832341415485623e-03
7.608695652173915747e-01,-2.427536231884058093e+00,-5.027559336882070351e-01,-4.163994506146325575e-02
8.333333333333334814e-01,-2.427536231884058093e+00,-4.890885303132702089e-01,-7.276045997011056088e-02
9.057971014492753881e-01,-2.427536231884058093e+00,-4.729131501590125852e-01,-1.015657356058658617e-01
9.782608695652177389e-01,-2.427536231884058093e+00,-4.545570192633195949e-01,-1.278526248515707286e-01
1.050724637681159646e+00,-2.427536231884058093e+00,-4.343598972840534422e-01,-1.514700957556289751e-01
1.123188405797101552e+00,-2.427536231884058093e+00,-4.126661606781816261e-01,-1.723184725412407470e-01
1.195652173913043459e+00,-2.427536231884058093e+00,-3.898174835300932117e-01,-1.903474582841644391e-01
1.268115942028985810e+00,-2.427536231884058093e+00,-3.661462780748147572e-01,-2.055531267655453520e-01
1.340579710144927716e+00,-2.427536231884058093e+00,-3.419700084768018122e-01,-2.179740849045739837e-01
1.413043478260869623e+00,-2.427536231884058093e+00,-3.175864452360998569e-01,-2.276870102798129458e-01
1.485507246376811530e+00,-2.427536231884058093e+00,-2.932698856817874122e-01,-2.348017623082631622e-01
1.557971014492753881e+00,-2.427536231884058093e+00,-2.692683296944158311e-01,-2.394562526102126110e-01
1.630434782608696231e+00,-2.427536231884058093e+00,-2.458015697862244719e-01,-2.418112418954075915e-01
1.702898550724637694e+00,-2.427536231884058093e+00,-2.230601311616279003e-01,-2.420452091814350448e-01
1.775362318840580045e+00,-2.427536231884058093e+00,-2.012049801833881713e-01,-2.403494158972400152e-01
1.847826086956521507e+00,-2.427536231884058093e+00,-1.803679082980216841e-01,-2.369232637636031480e-01
1.920289855072463858e+00,-2.427536231884058093e+00,-1.606524922595713722e-01,-2.319700223260281469e-01
1.992753623188406209e+00,-2.427536231884058093e+00,-1.421355296694690740e-01,-2.256929804201227019e-01
2.065217391304347672e+00,-2.427536231884058093e+00,-1.248688506291738415e-01,-2.182920562072363513e-01
2.137681159420290022e+00,-2.427536231884058093e+00,-1.088814109113087625e-01,-2.099608830523342351e-01
2.210144927536232373e+00,-2.427536231884058093e+00,-9.418157878000020522e-02,-2.008843735808016340e-01
2.282608695652173836e+00,-2.427536231884058093e+00,-8.075953579441533248e-02,-1.912367517681944906e-01
2.355072463768116187e+00,-2.427536231884058093e+00,-6.858972105960546573e-02,-1.811800328114422098e-01
2.427536231884058537e+00,-2.427536231884058093e+00,-5.763325798209049250e-02,-1.708629226579613247e-01
2.500000000000000000e+00,-2.427536231884058093e+00,-4.784031226513552754e-02,-1.604201032426009477e-01
-2.500000000000000000e+00,-2.355072463768115743e+00,1.558958951772953516e-01,8.983724201607190540e-02
-2.427536231884058093e+00,-2.355072463768115743e+00,1.643170965357635405e-01,1.026189354390617259e-01
-2.355072463768115743e+00,-2.355072463768115743e+00,1.723057291739792940e-01,1.165771778636994355e-01
-2.282608695652173836e+00,-2.355072463768115743e+00,1.797072927121117214e-01,1.317297534610279985e-01
-2.210144927536231929e+00,-2.355072463768115743e+00,1.863552538905575151e-01,1.480794071395977740e-01
-2.137681159420290022e+00,-2.355072463768115743e+00,1.920723819661777076e-01,1.656115274049139996e-01
-2.065217391304347672e+00,-2.355072463768115743e+00,1.966725096884698876e-01,1.842918464671127188e-01
-1.992753623188405765e+00,-2.355072463768115743e+00,1.999627445792012681e-01,2.040642195704685524e-01
-1.920289855072463858e+00,-2.355072463768115743e+00,2.017461470399229406e-01,2.248485546635003995e-01
-1.847826086956521729e+00,-2.355072463768115743e+00,2.018248814331796981e-01,2.465389722232569358e-01
-1.775362318840579601e+00,-2.355072463768115743e+00,2.000038335773569043e-01,2.690022828542137923e-01
-1.702898550724637694e+00,-2.355072463768115743e+00,1.960946729723796467e-01,2.920768766743538913e-01
-1.630434782608695565e+00,-2.355072463768115743e+00,1.899203205305202979e-01,3.155721228604057016e-01
-1.557971014492753437e+00,-2.355072463768115743e+00,1.813197627397195033e-01,3.392683793459662089e-01
-1.485507246376811530e+00,-2.355072463768115743e+00,1.701531313115641209e-01,3.629177107725543028e-01
-1.413043478260869623e+00,-2.355072463768115743e+00,1.563069439395953775e-01,3.862454065610846365e-01
-1.340579710144927494e+00,-2.355072463768115743e+00,1.396993775380873937e-01,4.089523795746908830e-01
-1.268115942028985366e+00,-2.355072463768115743e+00,1.202854212518467275e-01,4.307185085204522368e-01
-1.195652173913043459e+00,-2.355072463768115743e+00,9.806173393771275282e-02,4.512069633728054696e-01
-1.123188405797101330e+00,-2.355072463768115743e+00,7.307101134425296463e-02,4.700695223363650643e-01
-1.050724637681159424e+00,-2.355072463768115743e+00,4.540565376710774953e-02,4.869528512222143779e-01
-9.782608695652172948e-01,-2.355072463768115743e+00,1.521051765268338803e-02,5.015056721253706717e-01
